aid,aidtype,aidname,aiddesc,aidcomment,aidsrcid,aidsrcname,aidextid,depdate,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,cnt,activecnt,anatomyid,anatomy,annotation
68738,Literature-derived,Percent inhibition of estrogen receptor transcriptional activity at estradiol EC50; NA=not active,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2093866_||_ChEMBL Target Name: Estrogen receptor_||_ChEMBL Target Type: PROTEIN FAMILY - Target is a group of closely related proteins_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Multiple direct protein targets may be assigned,43,ChEMBL,CHEMBL679347,20100520,20180929,10446402|23433503|23433542|44354884|44354885|44354886|44355066,103368830|103369085|103369087|103369088|103369532|103369744|103369745,2099|2100,NULL,P03372|Q92731,Curation Efforts|Research and Development,10743938,0,NULL,P03372|Q92731,9606,NULL,NULL,7,NULL,NULL,NULL,NULL
68740,Confirmatory,Antagonist activity at estrogen (hER) receptor,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation._||_Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2093866_||_ChEMBL Target Name: Estrogen receptor_||_ChEMBL Target Type: PROTEIN FAMILY - Target is a group of closely related proteins_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Multiple direct protein targets may be assigned,43,ChEMBL,CHEMBL679349,20100520,20220830,NULL,NULL,2099|2100,NULL,P03372|Q92731,Curation Efforts|Research and Development,12781197,0,NULL,P03372|Q92731,9606,NULL,NULL,1,1,NULL,NULL,NULL
68884,Confirmatory,Inhibitory activity against human Estrogen receptor; not active,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2093866_||_ChEMBL Target Name: Estrogen receptor_||_ChEMBL Target Type: PROTEIN FAMILY - Target is a group of closely related proteins_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Multiple direct protein targets may be assigned,43,ChEMBL,CHEMBL679018,20100520,20180930,5994|11090322|44305270|44305556,103175608|103256183|103256777|103256778,2099|2100,NULL,P03372|Q92731,Curation Efforts|Research and Development,12781197,0,NULL,P03372|Q92731,9606,NULL,NULL,4,NULL,NULL,NULL,NULL
68892,Confirmatory,Cross-reactivity as binding to human estrogen receptor (hER),"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2093866_||_ChEMBL Target Name: Estrogen receptor_||_ChEMBL Target Type: PROTEIN FAMILY - Target is a group of closely related proteins_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Multiple direct protein targets may be assigned,43,ChEMBL,CHEMBL679025,20100520,20180929,5311505,136946112,2099|2100,NULL,P03372|Q92731,Curation Efforts|Research and Development,10743938,0,NULL,P03372|Q92731,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
68893,Literature-derived,Cross-reactivity as binding to human estrogen receptor (hER); NA=not active,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2093866_||_ChEMBL Target Name: Estrogen receptor_||_ChEMBL Target Type: PROTEIN FAMILY - Target is a group of closely related proteins_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Multiple direct protein targets may be assigned,43,ChEMBL,CHEMBL679026,20100520,20220318,9839013|10446402|23433503|23433542|44354884|44354885|44354886|44355066,103342101|103368830|103369085|103369087|103369088|103369532|103369744|103369745,2099|2100,NULL,P03372|Q92731,Curation Efforts|Research and Development,10743938,0,NULL,P03372|Q92731,9606,NULL,NULL,8,NULL,NULL,NULL,NULL
73779,Literature-derived,Antagonist efficacy at glucocorticoid (hGR) receptor,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL685078,20100520,20180930,44305556,103256777,2908,NULL,P04150,Curation Efforts|Research and Development,12781197,0,NULL,P04150,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
73780,Literature-derived,Antagonist efficacy at glucocorticoid (hGR) receptor,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL685079,20100520,20180930,44305270,103256183,2908,NULL,P04150,Curation Efforts|Research and Development,12781197,0,NULL,P04150,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
73781,Literature-derived,Antagonist efficacy at glucocorticoid (hGR) receptor; not active,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL685080,20100520,20180930,5994|11090322,103175608|103256778,2908,NULL,P04150,Curation Efforts|Research and Development,12781197,0,NULL,P04150,9606,NULL,NULL,2,NULL,NULL,NULL,NULL
73782,Literature-derived,Antagonist efficacy at glucocorticoid receptor,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL685081,20100520,20180930,9953456|44305237,103256108|103256723,2908,NULL,P04150,Curation Efforts|Research and Development,12781197,0,NULL,P04150,9606,NULL,NULL,2,NULL,NULL,NULL,NULL
73918,Literature-derived,Percent inhibition of glucocorticoid receptor transcriptional activity at Dexamethasone EC50,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL678541,20100520,20180929,5311505|23433542|44354884|44354885|44354886|44355066,103369085|103369087|103369088|103369532|103369744|136946112,2908,NULL,P04150,Curation Efforts|Research and Development,10743938,0,NULL,P04150,9606,NULL,NULL,6,NULL,NULL,NULL,NULL
73919,Literature-derived,Percent inhibition of glucocorticoid receptor transcriptional activity at Dexamethasone EC50; NA=not active,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL678542,20100520,20180929,23433503,103369745,2908,NULL,P04150,Curation Efforts|Research and Development,10743938,0,NULL,P04150,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
73920,Literature-derived,Percent inhibition of glucocorticoid receptor transcriptional activity at Dexamethasone EC50; not active,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL678543,20100520,20180929,9839013,103342101,2908,NULL,P04150,Curation Efforts|Research and Development,10743938,0,NULL,P04150,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
73921,Literature-derived,Percent inhibition of glucocorticoid receptor transcriptional activity at Dexamethasone EC50,"Title: Nonsteroidal progesterone receptor antagonists based on 6-thiophenehydroquinolines._||_Abstract: Synthesis and biological evaluation of 6-thiophene 1,2-dihydro or 1,2,3,4-tetrahydroquinoline derivatives resulted in a number of potent nonsteroidal antiprogestins.",Journal: Bioorg. Med. Chem. Lett._||_Year: 2000_||_Volume: 10_||_Issue: 5_||_First Page: 415_||_Last Page: 418_||_DOI: 10.1016/s0960-894x(00)00011-1_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL678544,20100520,20180929,10446402,103368830,2908,NULL,P04150,Curation Efforts|Research and Development,10743938,0,NULL,P04150,9606,NULL,NULL,1,NULL,NULL,NULL,NULL
73923,Confirmatory,Antagonist activity at glucocorticoid (hGR) receptor,"Title: Synthesis and biological activity of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives as progesterone receptor modulators._||_Abstract: A series of 5-methylidene 1,2-dihydrochromeno[3,4-f]quinoline derivatives were synthesized and tested in biological assays to evaluate scope and limitations of the nonsteroidal SPRM pharmacophore (3). A number of orally available highly potent nonsteroidal modulators were identified by modification of the substituents at 5-methylidene position.",Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation._||_Journal: Bioorg. Med. Chem. Lett._||_Year: 2003_||_Volume: 13_||_Issue: 12_||_First Page: 2071_||_Last Page: 2074_||_DOI: 10.1016/s0960-894x(03)00255-5_||_Target ChEMBL ID: CHEMBL2034_||_ChEMBL Target Name: Glucocorticoid receptor_||_ChEMBL Target Type: SINGLE PROTEIN - Target is a single protein chain_||_Relationship Type: D - Direct protein target assigned_||_Confidence: Direct single protein target assigned,43,ChEMBL,CHEMBL678546,20100520,20220830,NULL,NULL,2908,NULL,P04150,Curation Efforts|Research and Development,12781197,0,NULL,P04150,9606,NULL,NULL,2,2,NULL,NULL,NULL
